project_id,project_name,contract_duration,country,technology,counterparty,start_year,screening_date,offered_volume_year_1,offered_volume_year_2,offered_volume_year_3,offered_volume_year_4,offered_volume_year_5,offered_volume_year_6,offered_volume_year_7,offered_volume_year_8,offered_volume_year_9,offered_volume_year_10,risk_bucket_1_factor_1,risk_bucket_1_weight_1,risk_bucket_1_factor_2,risk_bucket_1_weight_2,risk_bucket_1_factor_3,risk_bucket_1_weight_3,risk_bucket_1_factor_4,risk_bucket_1_weight_4,risk_bucket_1_factor_5,risk_bucket_1_weight_5,risk_bucket_2_factor_1,risk_bucket_2_weight_1,risk_bucket_2_factor_2,risk_bucket_2_weight_2,risk_bucket_2_factor_3,risk_bucket_2_weight_3,risk_bucket_2_factor_4,risk_bucket_2_weight_4,risk_bucket_2_factor_5,risk_bucket_2_weight_5,risk_bucket_3_factor_1,risk_bucket_3_weight_1,risk_bucket_3_factor_2,risk_bucket_3_weight_2,risk_bucket_3_factor_3,risk_bucket_3_weight_3,risk_bucket_3_factor_4,risk_bucket_3_weight_4,risk_bucket_3_factor_5,risk_bucket_3_weight_5,risk_bucket_4_factor_1,risk_bucket_4_weight_1,risk_bucket_4_factor_2,risk_bucket_4_weight_2,risk_bucket_4_factor_3,risk_bucket_4_weight_3,risk_bucket_4_factor_4,risk_bucket_4_weight_4,risk_bucket_4_factor_5,risk_bucket_4_weight_5,risk_bucket_5_factor_1,risk_bucket_5_weight_1,risk_bucket_5_factor_2,risk_bucket_5_weight_2,risk_bucket_5_factor_3,risk_bucket_5_weight_3,risk_bucket_5_factor_4,risk_bucket_5_weight_4,risk_bucket_5_factor_5,risk_bucket_5_weight_5
410,South GreenTech Inc. Solar,6,Indonesia,Forestry Management,Government Agency,2000,2024-06-04,602703.0,351417.0,671162.0,152139.0,772923.0,265417.0,,,,,3,0.21850491775745717,5,0.21015280827875044,9,0.20140072973460818,8,0.20783517421714315,5,0.16210637001204087,6,0.21850491775745717,1,0.21015280827875044,1,0.20140072973460818,6,0.20783517421714315,10,0.16210637001204087,1,0.21850491775745717,6,0.21015280827875044,1,0.20140072973460818,4,0.20783517421714315,6,0.16210637001204087,0,0.21850491775745717,0,0.21015280827875044,0,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,10,0.21850491775745717,1,0.21015280827875044,8,0.20140072973460818,9,0.20783517421714315,6,0.16210637001204087
411,Geothermal North Clean Power Co.,8,Australia,Air Pollution Reduction,Community Group,2013,2024-06-04,413603.0,476229.0,827174.0,778282.0,660122.0,595000.0,551046.0,244330.0,,,8,0.21850491775745717,5,0.21015280827875044,0,0.20140072973460818,4,0.20783517421714315,0,0.16210637001204087,6,0.21850491775745717,9,0.21015280827875044,0,0.20140072973460818,4,0.20783517421714315,1,0.16210637001204087,0,0.21850491775745717,0,0.21015280827875044,3,0.20140072973460818,7,0.20783517421714315,9,0.16210637001204087,1,0.21850491775745717,9,0.21015280827875044,4,0.20140072973460818,1,0.20783517421714315,6,0.16210637001204087,10,0.21850491775745717,2,0.21015280827875044,2,0.20140072973460818,8,0.20783517421714315,6,0.16210637001204087
412,West Solar Renewable Solutions,9,France,Waste Management,Private Company,2014,2024-06-04,527080.0,833434.0,636227.0,179485.0,679378.0,252933.0,914830.0,664197.0,147174.0,,8,0.21850491775745717,5,0.21015280827875044,10,0.20140072973460818,7,0.20783517421714315,10,0.16210637001204087,7,0.21850491775745717,10,0.21015280827875044,1,0.20140072973460818,3,0.20783517421714315,2,0.16210637001204087,3,0.21850491775745717,2,0.21015280827875044,5,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,5,0.21850491775745717,10,0.21015280827875044,3,0.20140072973460818,6,0.20783517421714315,3,0.16210637001204087,2,0.21850491775745717,9,0.21015280827875044,3,0.20140072973460818,7,0.20783517421714315,8,0.16210637001204087
413,Recycling East Pure Planet,1,Japan,Air Pollution Reduction,Non-Profit Organization,2008,2024-06-04,624155.0,,,,,,,,,,0,0.21850491775745717,8,0.21015280827875044,7,0.20140072973460818,0,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,1,0.21015280827875044,4,0.20140072973460818,2,0.20783517421714315,8,0.16210637001204087,8,0.21850491775745717,3,0.21015280827875044,6,0.20140072973460818,4,0.20783517421714315,5,0.16210637001204087,8,0.21850491775745717,3,0.21015280827875044,7,0.20140072973460818,8,0.20783517421714315,8,0.16210637001204087,9,0.21850491775745717,10,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,0,0.16210637001204087
414,Clean Power Co. North Biofuel,1,Turkey,Carbon Capture,Private Company,2012,2024-06-04,357204.0,,,,,,,,,,1,0.21850491775745717,4,0.21015280827875044,3,0.20140072973460818,0,0.20783517421714315,7,0.16210637001204087,7,0.21850491775745717,6,0.21015280827875044,0,0.20140072973460818,2,0.20783517421714315,3,0.16210637001204087,6,0.21850491775745717,4,0.21015280827875044,4,0.20140072973460818,10,0.20783517421714315,9,0.16210637001204087,8,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,9,0.20783517421714315,1,0.16210637001204087,9,0.21850491775745717,6,0.21015280827875044,10,0.20140072973460818,8,0.20783517421714315,2,0.16210637001204087
415,East Eco-Friendly GreenTech Inc.,9,Netherlands,Green Building Practices,Community Group,2013,2024-06-04,534606.0,936176.0,478008.0,709123.0,563783.0,495980.0,906418.0,682298.0,353432.0,,7,0.21850491775745717,2,0.21015280827875044,9,0.20140072973460818,1,0.20783517421714315,3,0.16210637001204087,1,0.21850491775745717,10,0.21015280827875044,4,0.20140072973460818,9,0.20783517421714315,10,0.16210637001204087,5,0.21850491775745717,4,0.21015280827875044,5,0.20140072973460818,7,0.20783517421714315,0,0.16210637001204087,3,0.21850491775745717,2,0.21015280827875044,6,0.20140072973460818,2,0.20783517421714315,7,0.16210637001204087,9,0.21850491775745717,9,0.21015280827875044,4,0.20140072973460818,5,0.20783517421714315,4,0.16210637001204087
416,Site A Biofuel Clean Power Co.,8,Japan,Waste-to-Energy,NGO,2014,2024-06-04,708503.0,166412.0,514234.0,173643.0,393448.0,166412.0,599459.0,736180.0,,,7,0.21850491775745717,7,0.21015280827875044,0,0.20140072973460818,2,0.20783517421714315,1,0.16210637001204087,1,0.21850491775745717,2,0.21015280827875044,0,0.20140072973460818,0,0.20783517421714315,10,0.16210637001204087,8,0.21850491775745717,8,0.21015280827875044,2,0.20140072973460818,2,0.20783517421714315,5,0.16210637001204087,0,0.21850491775745717,9,0.21015280827875044,1,0.20140072973460818,7,0.20783517421714315,10,0.16210637001204087,4,0.21850491775745717,9,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,4,0.16210637001204087
417,Site A Pure Planet Wind,7,Netherlands,Waste Management,Community Group,2007,2024-06-04,552075.0,595551.0,778946.0,294791.0,477138.0,438530.0,691448.0,,,,9,0.21850491775745717,2,0.21015280827875044,9,0.20140072973460818,3,0.20783517421714315,5,0.16210637001204087,2,0.21850491775745717,10,0.21015280827875044,4,0.20140072973460818,5,0.20783517421714315,5,0.16210637001204087,4,0.21850491775745717,3,0.21015280827875044,3,0.20140072973460818,3,0.20783517421714315,5,0.16210637001204087,1,0.21850491775745717,0,0.21015280827875044,8,0.20140072973460818,6,0.20783517421714315,3,0.16210637001204087,10,0.21850491775745717,4,0.21015280827875044,5,0.20140072973460818,2,0.20783517421714315,3,0.16210637001204087
418,Park Conservation BioEnergy Systems,3,Indonesia,Green Building Practices,Non-Profit Organization,2014,2024-06-04,351894.0,564014.0,903050.0,,,,,,,,5,0.21850491775745717,8,0.21015280827875044,9,0.20140072973460818,6,0.20783517421714315,8,0.16210637001204087,6,0.21850491775745717,7,0.21015280827875044,0,0.20140072973460818,5,0.20783517421714315,4,0.16210637001204087,6,0.21850491775745717,10,0.21015280827875044,6,0.20140072973460818,5,0.20783517421714315,9,0.16210637001204087,8,0.21850491775745717,9,0.21015280827875044,4,0.20140072973460818,4,0.20783517421714315,8,0.16210637001204087,6,0.21850491775745717,0,0.21015280827875044,5,0.20140072973460818,9,0.20783517421714315,6,0.16210637001204087
419,ClimateCare Ltd. Site C Wind,7,Canada,Carbon Capture,Private Company,2005,2024-06-04,548573.0,623978.0,868565.0,411475.0,237452.0,316352.0,847984.0,,,,9,0.21850491775745717,2,0.21015280827875044,9,0.20140072973460818,10,0.20783517421714315,9,0.16210637001204087,7,0.21850491775745717,7,0.21015280827875044,3,0.20140072973460818,8,0.20783517421714315,10,0.16210637001204087,4,0.21850491775745717,2,0.21015280827875044,0,0.20140072973460818,10,0.20783517421714315,6,0.16210637001204087,2,0.21850491775745717,0,0.21015280827875044,4,0.20140072973460818,9,0.20783517421714315,6,0.16210637001204087,8,0.21850491775745717,3,0.21015280827875044,8,0.20140072973460818,6,0.20783517421714315,9,0.16210637001204087
420,Green Site C Clean Power Co.,3,China,Forestry Management,Non-Profit Organization,2004,2024-06-04,767614.0,561816.0,141425.0,,,,,,,,10,0.21850491775745717,10,0.21015280827875044,2,0.20140072973460818,2,0.20783517421714315,5,0.16210637001204087,0,0.21850491775745717,9,0.21015280827875044,4,0.20140072973460818,0,0.20783517421714315,7,0.16210637001204087,4,0.21850491775745717,1,0.21015280827875044,10,0.20140072973460818,3,0.20783517421714315,2,0.16210637001204087,3,0.21850491775745717,5,0.21015280827875044,1,0.20140072973460818,0,0.20783517421714315,10,0.16210637001204087,9,0.21850491775745717,2,0.21015280827875044,5,0.20140072973460818,3,0.20783517421714315,9,0.16210637001204087
421,South Recycling Pure Planet,2,Poland,Sustainable Agriculture,NGO,2009,2024-06-04,253755.0,473071.0,,,,,,,,,0,0.21850491775745717,0,0.21015280827875044,3,0.20140072973460818,1,0.20783517421714315,5,0.16210637001204087,1,0.21850491775745717,4,0.21015280827875044,8,0.20140072973460818,9,0.20783517421714315,9,0.16210637001204087,5,0.21850491775745717,9,0.21015280827875044,9,0.20140072973460818,5,0.20783517421714315,10,0.16210637001204087,7,0.21850491775745717,8,0.21015280827875044,4,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087,1,0.21850491775745717,5,0.21015280827875044,7,0.20140072973460818,1,0.20783517421714315,10,0.16210637001204087
422,Solar GreenTech Inc. Park,2,Australia,Waste Management,Non-Profit Organization,2002,2024-06-04,200466.0,618576.0,,,,,,,,,2,0.21850491775745717,2,0.21015280827875044,9,0.20140072973460818,8,0.20783517421714315,2,0.16210637001204087,6,0.21850491775745717,6,0.21015280827875044,0,0.20140072973460818,0,0.20783517421714315,7,0.16210637001204087,7,0.21850491775745717,10,0.21015280827875044,8,0.20140072973460818,1,0.20783517421714315,6,0.16210637001204087,0,0.21850491775745717,10,0.21015280827875044,5,0.20140072973460818,6,0.20783517421714315,9,0.16210637001204087,9,0.21850491775745717,9,0.21015280827875044,4,0.20140072973460818,6,0.20783517421714315,9,0.16210637001204087
423,West Renewable Solutions Biofuel,10,Germany,Air Pollution Reduction,NGO,2007,2024-06-04,720965.0,547895.0,710804.0,750069.0,477892.0,529448.0,194767.0,801945.0,357890.0,630195.0,10,0.21850491775745717,3,0.21015280827875044,1,0.20140072973460818,3,0.20783517421714315,0,0.16210637001204087,10,0.21850491775745717,3,0.21015280827875044,6,0.20140072973460818,3,0.20783517421714315,1,0.16210637001204087,6,0.21850491775745717,1,0.21015280827875044,0,0.20140072973460818,4,0.20783517421714315,5,0.16210637001204087,9,0.21850491775745717,9,0.21015280827875044,0,0.20140072973460818,7,0.20783517421714315,5,0.16210637001204087,1,0.21850491775745717,5,0.21015280827875044,9,0.20140072973460818,8,0.20783517421714315,7,0.16210637001204087
424,Reserve EarthFirst Energy Wind,8,Japan,Waste Management,NGO,2008,2024-06-04,521281.0,400578.0,374555.0,817151.0,299201.0,765503.0,517707.0,418430.0,,,5,0.21850491775745717,6,0.21015280827875044,6,0.20140072973460818,1,0.20783517421714315,8,0.16210637001204087,10,0.21850491775745717,4,0.21015280827875044,3,0.20140072973460818,1,0.20783517421714315,1,0.16210637001204087,9,0.21850491775745717,7,0.21015280827875044,2,0.20140072973460818,0,0.20783517421714315,8,0.16210637001204087,7,0.21850491775745717,8,0.21015280827875044,3,0.20140072973460818,1,0.20783517421714315,3,0.16210637001204087,5,0.21850491775745717,3,0.21015280827875044,5,0.20140072973460818,0,0.20783517421714315,8,0.16210637001204087
425,Biofuel ClimateCare Ltd. East,10,Brazil,Water Conservation,NGO,2006,2024-06-04,691232.0,704973.0,636540.0,312079.0,715782.0,537089.0,800703.0,643911.0,669473.0,413358.0,0,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,2,0.20783517421714315,5,0.16210637001204087,2,0.21850491775745717,7,0.21015280827875044,7,0.20140072973460818,10,0.20783517421714315,6,0.16210637001204087,8,0.21850491775745717,9,0.21015280827875044,3,0.20140072973460818,5,0.20783517421714315,5,0.16210637001204087,2,0.21850491775745717,5,0.21015280827875044,7,0.20140072973460818,3,0.20783517421714315,1,0.16210637001204087,0,0.21850491775745717,10,0.21015280827875044,7,0.20140072973460818,4,0.20783517421714315,1,0.16210637001204087
426,EarthFirst Energy South Solar,3,USA,Waste-to-Energy,Non-Profit Organization,2014,2024-06-04,701918.0,427306.0,631018.0,,,,,,,,7,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,8,0.20783517421714315,2,0.16210637001204087,6,0.21850491775745717,4,0.21015280827875044,2,0.20140072973460818,8,0.20783517421714315,8,0.16210637001204087,9,0.21850491775745717,10,0.21015280827875044,3,0.20140072973460818,1,0.20783517421714315,3,0.16210637001204087,3,0.21850491775745717,4,0.21015280827875044,2,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,7,0.21850491775745717,7,0.21015280827875044,7,0.20140072973460818,7,0.20783517421714315,1,0.16210637001204087
427,Recycling Site D Pure Planet,7,Mexico,Green Building Practices,Private Company,2002,2024-06-04,497394.0,753554.0,711660.0,876670.0,249156.0,889054.0,437005.0,,,,3,0.21850491775745717,1,0.21015280827875044,5,0.20140072973460818,3,0.20783517421714315,2,0.16210637001204087,10,0.21850491775745717,10,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,9,0.21850491775745717,6,0.21015280827875044,1,0.20140072973460818,1,0.20783517421714315,10,0.16210637001204087,1,0.21850491775745717,1,0.21015280827875044,2,0.20140072973460818,5,0.20783517421714315,9,0.16210637001204087,1,0.21850491775745717,6,0.21015280827875044,7,0.20140072973460818,2,0.20783517421714315,9,0.16210637001204087
428,Recycling Site C Nature's Way,8,South Africa,Energy Efficiency,Non-Profit Organization,2013,2024-06-04,513384.0,899171.0,761614.0,625344.0,589740.0,134474.0,652899.0,794395.0,,,7,0.21850491775745717,4,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,5,0.16210637001204087,9,0.21850491775745717,1,0.21015280827875044,5,0.20140072973460818,8,0.20783517421714315,2,0.16210637001204087,4,0.21850491775745717,1,0.21015280827875044,5,0.20140072973460818,9,0.20783517421714315,10,0.16210637001204087,9,0.21850491775745717,10,0.21015280827875044,8,0.20140072973460818,7,0.20783517421714315,5,0.16210637001204087,7,0.21850491775745717,3,0.21015280827875044,9,0.20140072973460818,10,0.20783517421714315,10,0.16210637001204087
429,Conservation GreenTech Inc. East,3,Indonesia,Forestry Management,Non-Profit Organization,2014,2024-06-04,138369.0,269878.0,249086.0,,,,,,,,2,0.21850491775745717,5,0.21015280827875044,2,0.20140072973460818,5,0.20783517421714315,0,0.16210637001204087,7,0.21850491775745717,10,0.21015280827875044,9,0.20140072973460818,0,0.20783517421714315,7,0.16210637001204087,9,0.21850491775745717,4,0.21015280827875044,9,0.20140072973460818,3,0.20783517421714315,1,0.16210637001204087,7,0.21850491775745717,4,0.21015280827875044,10,0.20140072973460818,8,0.20783517421714315,6,0.16210637001204087,3,0.21850491775745717,4,0.21015280827875044,5,0.20140072973460818,8,0.20783517421714315,10,0.16210637001204087
430,Site B Biofuel Pure Planet,10,Netherlands,Waste Management,Government Agency,2009,2024-06-04,822603.0,252713.0,491398.0,705715.0,292282.0,264912.0,519818.0,281508.0,457892.0,902427.0,8,0.21850491775745717,5,0.21015280827875044,0,0.20140072973460818,7,0.20783517421714315,8,0.16210637001204087,0,0.21850491775745717,5,0.21015280827875044,4,0.20140072973460818,9,0.20783517421714315,5,0.16210637001204087,9,0.21850491775745717,7,0.21015280827875044,9,0.20140072973460818,1,0.20783517421714315,4,0.16210637001204087,0,0.21850491775745717,8,0.21015280827875044,0,0.20140072973460818,9,0.20783517421714315,6,0.16210637001204087,4,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,2,0.20783517421714315,4,0.16210637001204087
431,EcoEnergy Corp. Park Recycling,6,Indonesia,Renewable Energy,Community Group,2007,2024-06-04,592748.0,127617.0,632207.0,418862.0,319974.0,712944.0,,,,,9,0.21850491775745717,8,0.21015280827875044,7,0.20140072973460818,6,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,5,0.21015280827875044,9,0.20140072973460818,8,0.20783517421714315,6,0.16210637001204087,5,0.21850491775745717,8,0.21015280827875044,7,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087,10,0.21850491775745717,3,0.21015280827875044,6,0.20140072973460818,2,0.20783517421714315,3,0.16210637001204087,1,0.21850491775745717,9,0.21015280827875044,2,0.20140072973460818,5,0.20783517421714315,7,0.16210637001204087
432,Hydro East ClimateCare Ltd.,7,Russia,Waste Management,Private Company,2007,2024-06-04,687832.0,605239.0,506455.0,889216.0,582214.0,427696.0,388191.0,,,,5,0.21850491775745717,1,0.21015280827875044,8,0.20140072973460818,1,0.20783517421714315,2,0.16210637001204087,4,0.21850491775745717,3,0.21015280827875044,3,0.20140072973460818,6,0.20783517421714315,6,0.16210637001204087,5,0.21850491775745717,3,0.21015280827875044,4,0.20140072973460818,10,0.20783517421714315,2,0.16210637001204087,9,0.21850491775745717,8,0.21015280827875044,2,0.20140072973460818,3,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,0,0.21015280827875044,9,0.20140072973460818,1,0.20783517421714315,1,0.16210637001204087
433,Site D Eco-Friendly Pure Planet,3,Russia,Water Conservation,Government Agency,2006,2024-06-04,253061.0,714310.0,723155.0,,,,,,,,8,0.21850491775745717,2,0.21015280827875044,10,0.20140072973460818,2,0.20783517421714315,9,0.16210637001204087,1,0.21850491775745717,2,0.21015280827875044,4,0.20140072973460818,1,0.20783517421714315,6,0.16210637001204087,10,0.21850491775745717,10,0.21015280827875044,1,0.20140072973460818,5,0.20783517421714315,1,0.16210637001204087,9,0.21850491775745717,1,0.21015280827875044,0,0.20140072973460818,2,0.20783517421714315,7,0.16210637001204087,0,0.21850491775745717,4,0.21015280827875044,3,0.20140072973460818,3,0.20783517421714315,0,0.16210637001204087
434,GreenTech Inc. Recycling Reserve,2,Poland,Carbon Capture,Government Agency,2009,2024-06-04,486810.0,730506.0,,,,,,,,,8,0.21850491775745717,1,0.21015280827875044,9,0.20140072973460818,1,0.20783517421714315,7,0.16210637001204087,3,0.21850491775745717,0,0.21015280827875044,5,0.20140072973460818,0,0.20783517421714315,10,0.16210637001204087,3,0.21850491775745717,10,0.21015280827875044,9,0.20140072973460818,1,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,3,0.21015280827875044,0,0.20140072973460818,6,0.20783517421714315,3,0.16210637001204087,10,0.21850491775745717,8,0.21015280827875044,9,0.20140072973460818,10,0.20783517421714315,2,0.16210637001204087
435,Site D Nature's Way Recycling,4,Mexico,Sustainable Agriculture,Non-Profit Organization,2014,2024-06-04,182215.0,373280.0,251523.0,715860.0,,,,,,,0,0.21850491775745717,1,0.21015280827875044,2,0.20140072973460818,7,0.20783517421714315,7,0.16210637001204087,4,0.21850491775745717,10,0.21015280827875044,4,0.20140072973460818,0,0.20783517421714315,3,0.16210637001204087,6,0.21850491775745717,2,0.21015280827875044,9,0.20140072973460818,4,0.20783517421714315,1,0.16210637001204087,0,0.21850491775745717,9,0.21015280827875044,0,0.20140072973460818,9,0.20783517421714315,8,0.16210637001204087,9,0.21850491775745717,6,0.21015280827875044,5,0.20140072973460818,10,0.20783517421714315,4,0.16210637001204087
436,Park Recycling Clean Power Co.,9,South Korea,Waste Management,NGO,2004,2024-06-04,619420.0,269174.0,127425.0,263054.0,636184.0,767388.0,169338.0,660318.0,912729.0,,7,0.21850491775745717,7,0.21015280827875044,10,0.20140072973460818,0,0.20783517421714315,2,0.16210637001204087,6,0.21850491775745717,7,0.21015280827875044,10,0.20140072973460818,3,0.20783517421714315,9,0.16210637001204087,0,0.21850491775745717,10,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,6,0.16210637001204087,0,0.21850491775745717,7,0.21015280827875044,1,0.20140072973460818,2,0.20783517421714315,1,0.16210637001204087,9,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,1,0.20783517421714315,0,0.16210637001204087
437,Hydro East EarthFirst Energy,2,Australia,Energy Efficiency,Government Agency,2009,2024-06-04,618104.0,544505.0,,,,,,,,,7,0.21850491775745717,10,0.21015280827875044,6,0.20140072973460818,5,0.20783517421714315,7,0.16210637001204087,7,0.21850491775745717,3,0.21015280827875044,6,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,1,0.21850491775745717,0,0.21015280827875044,5,0.20140072973460818,6,0.20783517421714315,10,0.16210637001204087,7,0.21850491775745717,0,0.21015280827875044,4,0.20140072973460818,6,0.20783517421714315,2,0.16210637001204087,7,0.21850491775745717,10,0.21015280827875044,6,0.20140072973460818,3,0.20783517421714315,6,0.16210637001204087
438,Green Sustainable Futures South,4,South Korea,Carbon Capture,Government Agency,2002,2024-06-04,321293.0,520388.0,706796.0,507931.0,,,,,,,5,0.21850491775745717,2,0.21015280827875044,6,0.20140072973460818,3,0.20783517421714315,1,0.16210637001204087,0,0.21850491775745717,6,0.21015280827875044,7,0.20140072973460818,6,0.20783517421714315,5,0.16210637001204087,9,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,0,0.20783517421714315,3,0.16210637001204087,9,0.21850491775745717,5,0.21015280827875044,4,0.20140072973460818,8,0.20783517421714315,5,0.16210637001204087,7,0.21850491775745717,7,0.21015280827875044,5,0.20140072973460818,2,0.20783517421714315,0,0.16210637001204087
439,Eco-Friendly South Sustainable Futures,4,Poland,Water Conservation,Private Company,2006,2024-06-04,393293.0,484556.0,216801.0,202642.0,,,,,,,9,0.21850491775745717,2,0.21015280827875044,1,0.20140072973460818,5,0.20783517421714315,3,0.16210637001204087,6,0.21850491775745717,6,0.21015280827875044,4,0.20140072973460818,8,0.20783517421714315,0,0.16210637001204087,5,0.21850491775745717,2,0.21015280827875044,0,0.20140072973460818,7,0.20783517421714315,3,0.16210637001204087,0,0.21850491775745717,10,0.21015280827875044,7,0.20140072973460818,5,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,3,0.21015280827875044,1,0.20140072973460818,10,0.20783517421714315,2,0.16210637001204087
440,Biofuel Clean Power Co. South,5,Brazil,Sustainable Agriculture,Community Group,2006,2024-06-04,659900.0,185909.0,774043.0,908067.0,621402.0,,,,,,5,0.21850491775745717,6,0.21015280827875044,4,0.20140072973460818,4,0.20783517421714315,3,0.16210637001204087,9,0.21850491775745717,8,0.21015280827875044,10,0.20140072973460818,0,0.20783517421714315,10,0.16210637001204087,4,0.21850491775745717,3,0.21015280827875044,7,0.20140072973460818,3,0.20783517421714315,10,0.16210637001204087,2,0.21850491775745717,3,0.21015280827875044,3,0.20140072973460818,2,0.20783517421714315,3,0.16210637001204087,9,0.21850491775745717,9,0.21015280827875044,5,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087
441,Eco-Friendly Pure Planet Site A,3,India,Carbon Capture,Private Company,2003,2024-06-04,942417.0,944780.0,210799.0,,,,,,,,10,0.21850491775745717,9,0.21015280827875044,2,0.20140072973460818,2,0.20783517421714315,5,0.16210637001204087,1,0.21850491775745717,2,0.21015280827875044,6,0.20140072973460818,3,0.20783517421714315,4,0.16210637001204087,9,0.21850491775745717,8,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,10,0.16210637001204087,3,0.21850491775745717,4,0.21015280827875044,3,0.20140072973460818,9,0.20783517421714315,7,0.16210637001204087,4,0.21850491775745717,10,0.21015280827875044,10,0.20140072973460818,8,0.20783517421714315,0,0.16210637001204087
442,GreenTech Inc. Green Site A,1,Australia,Renewable Energy,Community Group,2008,2024-06-04,125220.0,,,,,,,,,,2,0.21850491775745717,9,0.21015280827875044,1,0.20140072973460818,0,0.20783517421714315,5,0.16210637001204087,8,0.21850491775745717,7,0.21015280827875044,7,0.20140072973460818,2,0.20783517421714315,9,0.16210637001204087,1,0.21850491775745717,10,0.21015280827875044,5,0.20140072973460818,9,0.20783517421714315,1,0.16210637001204087,7,0.21850491775745717,7,0.21015280827875044,5,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087,2,0.21850491775745717,8,0.21015280827875044,7,0.20140072973460818,7,0.20783517421714315,3,0.16210637001204087
443,Green Reserve Renewable Solutions,7,Turkey,Forestry Management,Community Group,2004,2024-06-04,524864.0,932768.0,889252.0,787821.0,253805.0,713474.0,494230.0,,,,5,0.21850491775745717,3,0.21015280827875044,1,0.20140072973460818,5,0.20783517421714315,1,0.16210637001204087,4,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,7,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,7,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,3,0.16210637001204087,4,0.21850491775745717,7,0.21015280827875044,7,0.20140072973460818,10,0.20783517421714315,6,0.16210637001204087,9,0.21850491775745717,10,0.21015280827875044,4,0.20140072973460818,7,0.20783517421714315,2,0.16210637001204087
444,Solar Park Pure Planet,10,India,Forestry Management,Non-Profit Organization,2014,2024-06-04,723683.0,129880.0,196015.0,311075.0,846893.0,887654.0,331265.0,938082.0,162207.0,262458.0,1,0.21850491775745717,10,0.21015280827875044,0,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087,5,0.21850491775745717,3,0.21015280827875044,8,0.20140072973460818,6,0.20783517421714315,5,0.16210637001204087,10,0.21850491775745717,7,0.21015280827875044,4,0.20140072973460818,10,0.20783517421714315,0,0.16210637001204087,9,0.21850491775745717,9,0.21015280827875044,7,0.20140072973460818,4,0.20783517421714315,4,0.16210637001204087,1,0.21850491775745717,9,0.21015280827875044,9,0.20140072973460818,4,0.20783517421714315,5,0.16210637001204087
445,Site B Conservation GreenTech Inc.,5,Italy,Water Conservation,Community Group,2013,2024-06-04,164900.0,645161.0,468283.0,141576.0,947916.0,,,,,,1,0.21850491775745717,9,0.21015280827875044,8,0.20140072973460818,2,0.20783517421714315,6,0.16210637001204087,10,0.21850491775745717,4,0.21015280827875044,3,0.20140072973460818,3,0.20783517421714315,2,0.16210637001204087,2,0.21850491775745717,1,0.21015280827875044,0,0.20140072973460818,6,0.20783517421714315,6,0.16210637001204087,4,0.21850491775745717,2,0.21015280827875044,2,0.20140072973460818,10,0.20783517421714315,9,0.16210637001204087,2,0.21850491775745717,7,0.21015280827875044,7,0.20140072973460818,4,0.20783517421714315,3,0.16210637001204087
446,East Eco-Friendly Sustainable Futures,3,Spain,Air Pollution Reduction,Government Agency,2011,2024-06-04,661667.0,193575.0,799932.0,,,,,,,,1,0.21850491775745717,3,0.21015280827875044,7,0.20140072973460818,1,0.20783517421714315,2,0.16210637001204087,8,0.21850491775745717,7,0.21015280827875044,8,0.20140072973460818,2,0.20783517421714315,4,0.16210637001204087,0,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,7,0.20783517421714315,8,0.16210637001204087,3,0.21850491775745717,9,0.21015280827875044,5,0.20140072973460818,4,0.20783517421714315,6,0.16210637001204087,5,0.21850491775745717,8,0.21015280827875044,3,0.20140072973460818,1,0.20783517421714315,8,0.16210637001204087
